Source Name	Characteristics [Organism]	Term Source REF	Characteristics [StrainOrLine]	Protocol REF	Sample Name	Protocol REF	Extract Name	Material Type	Protocol REF	Labeled Extract Name	Label	Material Type	Term Source REF	Protocol REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Comment [Array Design URI]	Protocol REF	Factor Value [StrainOrLine]	Factor Value [compound]	Factor Value [Time]	Unit [TimeUnit]	Factor Value [Compound]	Scan Name	Array Data File	Comment [ArrayExpress FTP file]	Comment [ArrayExpress Data Retrieval URI]	Protocol REF	Derived Array Data Matrix File	Comment [Derived ArrayExpress FTP file]	Comment [Derived ArrayExpress Data Retrieval URI]
ABRC-CS57701 2	Arabidopsis thaliana	ncbitax	CS57701	P-TABM-hans18	ABRC-CS57701 2	P-TABM-103	ABRC-CS57701 2	total_RNA	P-TABM-hans19	ABRC-CS57701 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R415	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57701	0.02% Silwet	28	h	  	R415	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57762 2	Arabidopsis thaliana	ncbitax	CS57762	P-TABM-826	ABRC-CS57762 2	P-TABM-103	ABRC-CS57762 2	total_RNA	P-TABM-hans19	ABRC-CS57762 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1410	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57762	  	28	h	0.02% Silwet	R1410.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57590 1	Arabidopsis thaliana	ncbitax	CS57590	P-TABM-826	ABRC-CS57590 1	P-TABM-103	ABRC-CS57590 1	total_RNA	P-TABM-hans19	ABRC-CS57590 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1022	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57590	  	28	h	0.02% Silwet	R1022.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57608 2	Arabidopsis thaliana	ncbitax	CS57608	P-TABM-826	ABRC-CS57608 2	P-TABM-103	ABRC-CS57608 2	total_RNA	P-TABM-hans19	ABRC-CS57608 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1469	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57608	  	28	h	0.02% Silwet	R1469.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57631 2	Arabidopsis thaliana	ncbitax	CS57631	P-TABM-hans18	ABRC-CS57631 2	P-TABM-103	ABRC-CS57631 2	total_RNA	P-TABM-hans19	ABRC-CS57631 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R602	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57631	0.02% Silwet	28	h	  	R602	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57690 2	Arabidopsis thaliana	ncbitax	CS57690	P-TABM-826	ABRC-CS57690 2	P-TABM-103	ABRC-CS57690 2	total_RNA	P-TABM-hans19	ABRC-CS57690 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1238	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57690	  	28	h	0.02% Silwet	R1238.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57641 1	Arabidopsis thaliana	ncbitax	CS57641	P-TABM-hans18	ABRC-CS57641 1	P-TABM-103	ABRC-CS57641 1	total_RNA	P-TABM-hans19	ABRC-CS57641 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R94	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57641	0.02% Silwet	28	h	  	R94	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57696 2	Arabidopsis thaliana	ncbitax	CS57696	P-TABM-826	ABRC-CS57696 2	P-TABM-103	ABRC-CS57696 2	total_RNA	P-TABM-hans19	ABRC-CS57696 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1207	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57696	  	28	h	0.02% Silwet	R1207.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57856 1	Arabidopsis thaliana	ncbitax	CS57856	P-TABM-826	ABRC-CS57856 1	P-TABM-103	ABRC-CS57856 1	total_RNA	P-TABM-hans19	ABRC-CS57856 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1087	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57856	  	28	h	0.02% Silwet	R1087.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57535 2	Arabidopsis thaliana	ncbitax	CS57535	P-TABM-hans18	ABRC-CS57535 2	P-TABM-103	ABRC-CS57535 2	total_RNA	P-TABM-hans19	ABRC-CS57535 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R603	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57535	0.02% Silwet	28	h	  	R603	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57569 1	Arabidopsis thaliana	ncbitax	CS57569	P-TABM-hans18	ABRC-CS57569 1	P-TABM-103	ABRC-CS57569 1	total_RNA	P-TABM-hans19	ABRC-CS57569 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R2	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57569	0.02% Silwet	28	h	  	R2	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57595 2	Arabidopsis thaliana	ncbitax	CS57595	P-TABM-hans18	ABRC-CS57595 2	P-TABM-103	ABRC-CS57595 2	total_RNA	P-TABM-hans19	ABRC-CS57595 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R639	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57595	0.02% Silwet	28	h	  	R639	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57890 1	Arabidopsis thaliana	ncbitax	CS57890	P-TABM-hans18	ABRC-CS57890 1	P-TABM-103	ABRC-CS57890 1	total_RNA	P-TABM-hans19	ABRC-CS57890 1 biotin	biotin	synthetic_DNA	The MGED Ontology	  	Affymetrix:Protocol:Hybridization-FlexGE-WS2v4_450	R255	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57890	0.02% Silwet	28	h	  	R255	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57827 1	Arabidopsis thaliana	ncbitax	CS57827	P-TABM-hans18	ABRC-CS57827 1	P-TABM-103	ABRC-CS57827 1	total_RNA	P-TABM-hans19	ABRC-CS57827 1 biotin	biotin	synthetic_DNA	The MGED Ontology	  	Affymetrix:Protocol:Hybridization-FlexGE-WS2v4_450	R249	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57827	0.02% Silwet	28	h	  	R249	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57842 2	Arabidopsis thaliana	ncbitax	CS57842	P-TABM-hans18	ABRC-CS57842 2	P-TABM-103	ABRC-CS57842 2	total_RNA	P-TABM-hans19	ABRC-CS57842 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R670	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57842	0.02% Silwet	28	h	  	R670	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57551 1	Arabidopsis thaliana	ncbitax	CS57551	P-TABM-hans18	ABRC-CS57551 1	P-TABM-103	ABRC-CS57551 1	total_RNA	P-TABM-hans19	ABRC-CS57551 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R56	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57551	0.02% Silwet	28	h	  	R56	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57670 1	Arabidopsis thaliana	ncbitax	CS57670	P-TABM-826	ABRC-CS57670 1	P-TABM-103	ABRC-CS57670 1	total_RNA	P-TABM-hans19	ABRC-CS57670 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R833	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57670	  	28	h	0.02% Silwet	R833.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57548 2	Arabidopsis thaliana	ncbitax	CS57548	P-TABM-hans18	ABRC-CS57548 2	P-TABM-103	ABRC-CS57548 2	total_RNA	P-TABM-hans19	ABRC-CS57548 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R488	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57548	0.02% Silwet	28	h	  	R488	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57645 1	Arabidopsis thaliana	ncbitax	CS57645	P-TABM-826	ABRC-CS57645 1	P-TABM-103	ABRC-CS57645 1	total_RNA	P-TABM-hans19	ABRC-CS57645 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1094	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57645	  	28	h	0.02% Silwet	R1094.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57698 2	Arabidopsis thaliana	ncbitax	CS57698	P-TABM-826	ABRC-CS57698 2	P-TABM-103	ABRC-CS57698 2	total_RNA	P-TABM-hans19	ABRC-CS57698 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1406	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57698	  	28	h	0.02% Silwet	R1406.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57814 2	Arabidopsis thaliana	ncbitax	CS57814	P-TABM-826	ABRC-CS57814 2	P-TABM-103	ABRC-CS57814 2	total_RNA	P-TABM-hans19	ABRC-CS57814 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1211	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57814	  	28	h	0.02% Silwet	R1211.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57835 1	Arabidopsis thaliana	ncbitax	CS57835	P-TABM-hans18	ABRC-CS57835 1	P-TABM-103	ABRC-CS57835 1	total_RNA	P-TABM-hans19	ABRC-CS57835 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57835	0.02% Silwet	28	h	  	R1	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57716 2	Arabidopsis thaliana	ncbitax	CS57716	P-TABM-hans18	ABRC-CS57716 2	P-TABM-103	ABRC-CS57716 2	total_RNA	P-TABM-hans19	ABRC-CS57716 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R643	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57716	0.02% Silwet	28	h	  	R643	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57581 2	Arabidopsis thaliana	ncbitax	CS57581	P-TABM-hans18	ABRC-CS57581 2	P-TABM-103	ABRC-CS57581 2	total_RNA	P-TABM-hans19	ABRC-CS57581 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R672	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57581	0.02% Silwet	28	h	  	R672	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57873 1	Arabidopsis thaliana	ncbitax	CS57873	P-TABM-hans18	ABRC-CS57873 1	P-TABM-103	ABRC-CS57873 1	total_RNA	P-TABM-hans19	ABRC-CS57873 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R58	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57873	0.02% Silwet	28	h	  	R58	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57601 1	Arabidopsis thaliana	ncbitax	CS57601	P-TABM-hans18	ABRC-CS57601 1	P-TABM-103	ABRC-CS57601 1	total_RNA	P-TABM-hans19	ABRC-CS57601 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R215	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57601	0.02% Silwet	28	h	  	R215	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57850 2	Arabidopsis thaliana	ncbitax	CS57850	P-TABM-hans18	ABRC-CS57850 2	P-TABM-103	ABRC-CS57850 2	total_RNA	P-TABM-hans19	ABRC-CS57850 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R405	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57850	0.02% Silwet	28	h	  	R405	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57577 2	Arabidopsis thaliana	ncbitax	CS57577	P-TABM-826	ABRC-CS57577 2	P-TABM-103	ABRC-CS57577 2	total_RNA	P-TABM-hans19	ABRC-CS57577 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1413	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57577	  	28	h	0.02% Silwet	R1413.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57713 2	Arabidopsis thaliana	ncbitax	CS57713	P-TABM-826	ABRC-CS57713 2	P-TABM-103	ABRC-CS57713 2	total_RNA	P-TABM-hans19	ABRC-CS57713 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1426	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57713	  	28	h	0.02% Silwet	R1426.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57849 2	Arabidopsis thaliana	ncbitax	CS57849	P-TABM-826	ABRC-CS57849 2	P-TABM-103	ABRC-CS57849 2	total_RNA	P-TABM-hans19	ABRC-CS57849 2 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R1221	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57849	  	28	h	0.02% Silwet	R1221.CEL	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
ABRC-CS57523 1	Arabidopsis thaliana	ncbitax	CS57523	P-TABM-hans18	ABRC-CS57523 1	P-TABM-103	ABRC-CS57523 1	total_RNA	P-TABM-hans19	ABRC-CS57523 1 biotin	biotin	synthetic_DNA	The MGED Ontology	Affymetrix:Protocol:Hybridization-EukGE-WS2v4_450	  	R270	A-AFFY-2	ArrayExpress	http://www.ebi.ac.uk/aerep/result?queryFor=PhysicalArrayDesign&aAccession=A-AFFY-2	P-AFFY-6	CS57523	0.02% Silwet	28	h	  	R270	  	  	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426	P-TABM-1196	E-TABM-126-processed-data-1355696613.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/TABM/E-TABM-126/E-TABM-126.processed.1.zip	http://www.ebi.ac.uk/arrayexpress/query/dataselection?expid=1242548426
